value,node_id,position
15143,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2055,4594
15166,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6862,4595
15168,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7778,4596
15174,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1663,4597
15175,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1527,4598
15190,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3034,4599
15195,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4667,4600
15203,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1545,4601
15205,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2203,4602
15206,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:786,4603
15210,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8685,4604
15225,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3855,4605
15229,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:594,4606
15239,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:825,4607
15247,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3391,4608
15256,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:701,4609
15270,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4073,4610
15276,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5408,4611
15284,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6231,4612
15285,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:356,4613
15294,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1433,4614
15300,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2126,4615
15327,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3340,4616
15328,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3826,4617
15337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1284,4618
15340,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2442,4619
15349,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9071,4620
15359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6185,4621
15365,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3180,4622
15373,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:818,4623
15377,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5844,4624
15379,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:115,4625
15387,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2109,4626
15392,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:519,4627
15393,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5026,4628
15404,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7274,4629
15412,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3659,4630
15413,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4112,4631
15415,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1516,4632
15415,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5486,4633
15417,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8542,4634
15425,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:218,4635
15426,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3042,4636
15426,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5945,4637
15438,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4386,4638
15445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6739,4639
15446,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2035,4640
15456,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2367,4641
15471,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5672,4642
15476,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5487,4643
15494,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8566,4644
15497,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:711,4645
15503,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4826,4646
15512,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2889,4647
15513,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4920,4648
15513,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8561,4649
15515,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1012,4650
15517,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2591,4651
15521,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4964,4652
15523,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4921,4653
15527,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1401,4654
15528,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6036,4655
15538,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:469,4656
15548,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5349,4657
15549,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2504,4658
15551,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8298,4659
15566,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5388,4660
15572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4838,4661
15583,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2928,4662
15590,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1512,4663
15601,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1251,4664
15605,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3650,4665
15624,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3092,4666
15626,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2887,4667
15626,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9030,4668
15637,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2494,4669
15639,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8984,4670
15656,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5100,4671
15657,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5536,4672
15666,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6730,4673
15692,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4587,4674
15714,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4079,4675
15721,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4360,4676
15724,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2458,4677
15726,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5390,4678
15732,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:635,4679
15735,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7418,4680
15738,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1579,4681
15738,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:376,4682
15739,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5866,4683
15754,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7764,4684
15762,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1118,4685
15763,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2586,4686
15766,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2236,4687
15771,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1450,4688
15778,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1098,4689
15798,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2145,4690
15817,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4511,4691
15820,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7147,4692
15822,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2229,4693
15828,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3740,4694
15830,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1831,4695
15865,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8368,4696
15869,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4152,4697
15876,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2370,4698
15876,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5477,4699
15878,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3988,4700
15891,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1844,4701
15896,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4949,4702
15909,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7726,4703
15912,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5078,4704
15922,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4881,4705
15939,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3852,4706
15943,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6768,4707
15951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1336,4708
15951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1898,4709
15965,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3125,4710
15971,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8888,4711
15980,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:703,4712
15989,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6178,4713
15994,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4573,4714
15998,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8375,4715
16007,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7904,4716
16020,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5245,4717
16025,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5947,4718
16031,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4221,4719
16032,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3627,4720
16034,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8208,4721
16049,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2233,4722
16050,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1699,4723
16073,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:501,4724
16074,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7304,4725
16085,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6216,4726
16085,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8553,4727
16094,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:853,4728
16126,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6679,4729
16138,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2409,4730
16143,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3909,4731
16155,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4743,4732
16179,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7056,4733
16183,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2250,4734
16185,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2825,4735
16185,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7090,4736
16185,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:746,4737
16196,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:436,4738
16197,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2839,4739
16204,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1890,4740
16207,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8637,4741
16221,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5910,4742
16226,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1982,4743
16226,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5579,4744
16226,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:599,4745
16263,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:312,4746
16264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1343,4747
16267,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1971,4748
16267,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6199,4749
16268,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3880,4750
16285,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3255,4751
16290,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:155,4752
16291,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:928,4753
16304,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4940,4754
16315,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5087,4755
16325,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7869,4756
16328,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4006,4757
16330,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7961,4758
16337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2583,4759
16337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5340,4760
16359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8485,4761
16366,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3022,4762
16368,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8098,4763
16370,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1016,4764
16372,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1689,4765
16376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1826,4766
16382,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:364,4767
16390,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2347,4768
16390,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8326,4769
16404,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2262,4770
16405,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4231,4771
16444,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2726,4772
16445,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6447,4773
16449,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4987,4774
16458,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:136,4775
16464,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:109,4776
16480,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4199,4777
16483,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7117,4778
16490,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4518,4779
16491,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5952,4780
16502,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1719,4781
16508,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3946,4782
16531,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7459,4783
16534,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5157,4784
16539,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4657,4785
16573,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3160,4786
16578,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4244,4787
16588,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5240,4788
16634,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1725,4789
16659,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6786,4790
16690,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7210,4791
16694,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2575,4792
16705,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4125,4793
16705,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8046,4794
16712,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4939,4795
16751,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7670,4796
16770,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2366,4797
16780,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3492,4798
16785,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2351,4799
16789,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5141,4800
16790,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5025,4801
16807,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6054,4802
16808,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3710,4803
16819,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4519,4804
16832,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1171,4805
16845,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2855,4806
16851,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8042,4807
16856,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:102,4808
16868,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7022,4809
16872,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1607,4810
16880,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3464,4811
16882,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1841,4812
16899,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1770,4813
16899,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1809,4814
16904,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2802,4815
16909,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7746,4816
16912,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5786,4817
16925,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4083,4818
16928,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:414,4819
16930,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4971,4820
16947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2704,4821
16957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2577,4822
16964,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7264,4823
16971,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3760,4824
16972,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2269,4825
16973,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3597,4826
16985,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:220,4827
17015,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5581,4828
17051,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8706,4829
17052,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2693,4830
17072,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6066,4831
17081,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5635,4832
17084,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:448,4833
17124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5378,4834
17127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1810,4835
17127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4216,4836
17135,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2280,4837
17136,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:298,4838
17137,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2669,4839
17139,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4579,4840
17142,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3739,4841
17159,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6202,4842
17164,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:537,4843
17165,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6833,4844
17172,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2709,4845
17180,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3210,4846
17182,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7780,4847
17203,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7555,4848
17209,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3736,4849
17221,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:416,4850
17224,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4175,4851
17244,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2957,4852
17246,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:967,4853
17251,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2790,4854
17258,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2994,4855
17279,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2537,4856
17288,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5179,4857
17298,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1798,4858
17301,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5217,4859
17302,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8108,4860
17304,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:941,4861
17316,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3967,4862
17316,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4802,4863
17322,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4087,4864
17336,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1736,4865
17337,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1580,4866
17344,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1515,4867
17347,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2533,4868
17354,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6615,4869
17355,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1299,4870
17376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2374,4871
17385,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2486,4872
17401,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6137,4873
17424,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:575,4874
17446,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5976,4875
17447,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:791,4876
17455,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1050,4877
17458,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7991,4878
17459,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4274,4879
17467,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5302,4880
17467,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7137,4881
17480,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3222,4882
17483,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8996,4883
17487,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8791,4884
17497,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6133,4885
17500,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7105,4886
17501,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:97,4887
17514,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7004,4888
17534,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2028,4889
17535,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7315,4890
17555,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4276,4891
17558,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3548,4892
17560,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3273,4893
17564,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1210,4894
17572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8750,4895
17573,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4154,4896
17578,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3599,4897
17591,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:930,4898
17597,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5782,4899
17633,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5956,4900
17660,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8225,4901
17661,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6376,4902
17666,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5985,4903
17675,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8214,4904
17697,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7161,4905
17705,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4046,4906
17717,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:468,4907
17733,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4379,4908
17734,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:456,4909
17768,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5894,4910
17773,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5414,4911
17776,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5565,4912
17782,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4879,4913
17790,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3138,4914
17820,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:866,4915
17822,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5746,4916
17827,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2832,4917
17836,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6221,4918
17858,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4186,4919
17887,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3522,4920
17914,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7379,4921
17927,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1744,4922
17954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3432,4923
17964,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3248,4924
17975,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5967,4925
17976,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4803,4926
17984,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:615,4927
17984,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6367,4928
18015,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3523,4929
18019,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2021,4930
18021,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7801,4931
18022,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5324,4932
18032,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8539,4933
18036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1753,4934
18038,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1475,4935
18051,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6660,4936
18052,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1751,4937
18059,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5926,4938
18068,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:237,4939
18078,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2150,4940
18093,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1614,4941
18104,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2958,4942
18113,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2394,4943
18121,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:741,4944
18122,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8599,4945
18131,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1784,4946
18134,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:496,4947
18140,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7360,4948
18153,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8850,4949
18161,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3662,4950
18172,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5489,4951
18174,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7277,4952
18187,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3327,4953
18197,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5194,4954
18219,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6639,4955
18221,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4632,4956
18225,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5264,4957
18228,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4550,4958
18230,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:241,4959
18245,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1892,4960
18267,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5177,4961
18296,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:240,4962
